"# 文本key","文本value"
"string","string"
"a00b07a9fb494fbbccf21cf7e46ae709","Knock him out."
"b42ac7da9b234e600cfec1eb3aabf126","Although you have a solid foundation, your strength is still far from the top. If the Descendants of Extinction were really at your level, they wouldn't have been able to commit such murders back then."
"88e8b26ef8b842df8a04f0d14f2df9dc","I told you earlier, I have nothing to do with that person."
"a632ce63a5fb223ef848c9e978b04189","Hmph. I will clarify the matter of the Absolute Sword. You can take care of yourself."
"c1e7e53c2a521656b0524adea6c652dd","Waiting for a long time, you finally come."
"3945b08b0e675dd47b787d7e439f24c7","Sheng Qing did not dare to forget the next moment."
"de0abcbff0d35c6e8d505b64efe51028","I am ashamed, the rivers and lakes are deceiving, and I have a change in the inside of my Zhuxiangtan. I have to invite it."
"268d0123b6121ddd4d77115bc67c0c45","I don't know what happened, to invite this law?"
"b23dc9ecf865b52ae6ef5812c3ad0892","What if I can't take the hidden weapon?"
"40dd2db4dab81ac74582094ec50ca184","You laughed, I saw the extraordinary extraordinary people of Shenfeng Junyi. If even the hidden weapon can't be taken, we can only say that we have found the wrong person."
"9b89e457dd42558956325da9260f71fc","The next is the invitation."
"03c4d47e5ff07bfa092207e002e2decf","The rivers and lakes are born, and you are the elites of the great desert of the great waste. If you do n’t have some real learning, you’ m afraid that you and I will have no chance to meet now. "
"3526df59f87eb33f05a4690f89dcd818","That is, invitations, when there is something, so invited, I don't know what to ask for."
"2ad526050384fea8d1838cd2323a480b","A few days ago, my head was attacked by people, and the person who shot was also the kung fu of Zhuxiangtan. Although it failed to hurt the head, but this matter was important. Small, now you can only let outsiders investigate this matter. "
"8e2ef06b6594e7c89865a21cb543b67f","Well? In this case, then I should get off."
"c8f49d7d63d58a687d33467a48cde83e","So good, you can talk to the disciples in the martial arts and investigate inquiries. If you get the news, remember to report to me. The three days are limited, and then I will find you. Remember, this matter can only be investigated by outsiders. After joining my Zhuxiangtan, this matter was done. "
"417a5f50f2c95e93dfb144c7fc3ca695","I see."
"254fa1c8390ed676c0773041786150f9","I can't believe myself, how do I believe in me?"
"a1e6267184114177c4e71480dada9740","Really, as good as you are, we have invited a lot. You only need to investigate the original committee to inform me. As for the truth, I will wait for the evidence information of all parties to judge by ourselves."
"e64402100dc83f8ede3eac5755589fab","It's a good calculation. This matter, I should get off."
"21429ccc9185353b2c3a95a1ab39314f","Unfortunately, I came to find a statement for the sneak attack that day, and I was not interested in doing things for you."
"56aadc8e1692ab3cba83a66dcce90e02","My Zhu Xiangtan dares to do it and do it, what can you do? What can you do? "
"965689f0dec269dd50adfb32ceca5693","What a big tone, to do it wantonly, this desert is not your family?"
"b059360926d4a63eab72e6dd41a69bd9","Hahaha! Don’t you smell: \\n, a single knife is pressed for green forests, \\n shakes his head a son to settle. \\n has no opponent of darts, \\ngly covering the first person of Wu Lin. \\n When my old head of Zhuxiangtan was alive, the Lord of the Wulin League also gave him three thin noodles. Your rivers and lakes were invited to do things by me. I'm afraid of things! "
"ddc08998e248d05ffe6bae9687baa679","Joke, if the old head of Zhuxiangtan, if Zhiqi, the old head of Zhuxiangtan is now habitual, I'm afraid I will clean up the portal without waiting for me to find it!"
"5a3f3af84246839e2b87d68e03ce3505","The boy is rude! Dare to find my old head of my family! Find!"
"91fd3773fa1e96671db6f09d6376bb30","Thief to see tricks!"
"0480ba4a41fdcb639a038703de388e07","Swallowing the sound, go first."
"cba587fcb0cdac7eff6d2038b21d871d","It's interesting, it's a little farther, it can't contain my Zhuxiangtan land boundary."
"d6ae58a5246aacfba21637245976d914","The situation is not as good as anyone, swallowing the sound, and then retreat."
"8f382f3bbd8a806762a217ff480c0a57","Oh, Shaoxia, come to my Zhuxiangtan again!"
"6281b69bcdbbd6e2961e30d7706185ed","This grievance is pressed for the time being, and then report it later."
"fc494afceb358c2b5a3af16ff740418c","Shaoxia, it will be later."
"e15f05ebd682643d4a82c78241c79469","I still have any matter here, and then talk about it."
"57b2c9c4bac43c44683eee6f2f3a1921","A good Jianghu Junjie, it's extraordinary!"
"b5edd475417c8593012e5d20625101ea","You work well in your hands, but before you do things, think about where you are. I don't remember hate you with this matter. You leave quickly, and you have never happened."
"54600be9cf3a0421c58cb5f64cf31d29","You can't let it lightly before you do it."
"2758477fe9e3f7dd60658aa339dcd9f5","Although you have good efforts, I am not a small door and small households in Zhuxiangtan."
"403d56a5c8a459ac880fd67a63d9314a","Come to the lingering and go, don't give some compensation to the past? (Call for compensation)"
"ed3d99560ad3975b59bb46b58339f71a","My Zhuxiangtan ...."
"26a072d7ffb009a1f2042388c4a32958","That person still wants to say again, sweeping your cold eyebrows, shivering in a moment, and then stretched his hands into the cuffs."
"ddb232d3c84cee91dc452b2bf616857d","Today's matter, give some money, and forgive you."
"698edaee10e4cce209b196627872b345","With your request, the man touched it for a long time and handed it up what you needed."
"812fc4bfaed48512c768d7956e5f8549","This person's strength was so horrible that he really looked away."
"d87b8b11494962ec967d3ee83ff2e8dd","Oh, it's interesting, roll it."
"1abc2d60f270be88028c38ab7f8edf07","Money is useless to me, take some elixir out."
"70d56efb7f08b470c1cd6268e67f707f","This time it is just a lesson, and I will mess with me next time, and you want you to look good. (Just leave here)"
"3a07b6c85d0654e61ab8600f2efae341","What I want to do is for the idea of the thought. (Sad it)"
"4c1f7efc84d8ddafae906ad25653fc54","If you dare to do it, Zhuxiangtan will definitely not let you go!"
"03ef33578c8df8b050b3916002551ddf","Hum, the dog's eyes look low, this time is just a lesson, leave."
"54bc190cb8b25f4a905ccde86c52ad53","Quickly report this matter, and some people sprinkle the wild in Zhuxiangtan!"
"2721747105d4de2c6f1c4d3245883272","Oh, a great tone before, it turned out to be a gun head."
"60199a6e16f0c32e73a5ea08811e1b88","It's not an opponent."
"95da4ec6df914de4d0791eeee89217c0","Interrupted your legs just a small punishment! Fast rolling, it has not stained the Feng Shui of Zhuxiangtan."
"86b66a192bee003ca29141fce7f17161","Abominable, write down this revenge, report it later!"
"1429fc6ef1d1f23297e451dc6a13aaf2","The three -day period has arrived. I wonder how you investigate?"
"c85739b9f6cd0ec11b9e26856dd6de2f","Indeed."
"9288033cf23534e16be5b8d2134569a6","That person is a man or a woman, can there be information?"
"ed12fb5f1cf3e0d7744dc3d3fdb146e8","It's a man, wearing night clothes."
"ee1cd3d72e7eacb75118926089e7e239","What is that person's figure, fat or thin?"
"0335ae34044e3d0f889812f328b35152","Say it is obese, but the movement is convenient."
"2cad5efa0a71f7a6d58d92d021711939","What is that person's means? Can you evaluate its strength?"
"2f22d614c2aca212d07c0233842255bb","Listening to others, at least a disciple of inner door, it can be not bad."
"9637a93b55e0e451b2d4be2a90ecf88d","The above information, thank you for informing. This money is rewarded, and you accept it. If there are follow -up, I will notify you again."
"d3e86346144d9d4b5466c3b70880af2c","It's very clumsy, you should just get started."
"ce27d44e41797201bedf18201585738a","Answer truthfully, there is no news."
"004b8258ba0852e1e0a75ade7139e08f","The body is weak and tall, and the movement is slow. (Taking a message, deceiving the other party)"
"752f8653804888aefac027a81c8dfdb0","Yes, the woman is handsome. (Bullying the other party)"
"fda592223753a7d43a5006481e094a44","Yes, the woman is handsome. (Broken news, bully the other party)"
"a1b63f51baabfc15c9966aba31aa7a72","Nothing ..."
"23fec0f9cd8f9968c379819a62033d10","Time is urgent, you don't know much about the cause and consequences, and you are expected to have nothing. You can get this money, which is a compensation for your hard work. Say."
"e89102017d17218d57c992728406e799","You sleep together with your pet, but its large body clearly doesn't fit well on a human bed. You find yourself squeezed into a corner, struggling to fall asleep."
"959b81ea8e6c9a93cca8bffd92015aa2","I'll make do."
"e60df4842f803fbc8287ac5ce24d2a4e","It seems happy by your side. Your bond is strengthened."
"6249b788ad4b5fa8e733405f8acee83c","This companionship can be a little challenging."
"0caee45b2f0d1e51a20ad714541d7a48","Cuddling your pet in bed, you drift off into sleep."
"00163e9cacca3ebaebe4b6afc2618dbd","You had a good night's sleep."
"37af851b793f3d0de37a93c5b495e809","Time to get up."
"59774520115a9da18e843b8856a7f1f7","Gazing at the person next to you, you're lost in a daze."
"456842effa25cf3a695e7397e1e7f91e","Last night, I... (Shared an intimate night)"
"e3651f421c85031f7aec621748925563","I've shamed myself with this forbidden tryst."
"5a4e2c1edd8b9ae1b45df9cac45b98d2","What have I done? !"
"071875291c8bda00172968de18a2d40c","What have you done to me? How can I face others now?"
"ea491e1c457c34b328a7cf9cce0c854f","Ahh! Ahhhhhh! ! !"
"56e6c5ac5f573a7573a9bc3e9cfc7395","Nothing happened last night. You had a good night's sleep."
"064c43c0ef6535d915cc2ac2fa890f59","In the past there were flourishing youths, Anling and Longyang. \\nLike peach and plum blossoms, vivid and radiant. \\nJoyful as fresh spring, delicate as autumn frost. \\nElegance sparkles in bright eyes, fragrance blooms in sweet words. \\nHand in hand we join in love, sharing the same quilt. \\nMay we be birds flying wing to wing, soaring the skies together. \\nVows of love written in cinnabar, never to be forgotten."
"640416f0a92b34ca1ac2101ea657ccee","As scenes from last night flood back, thoughts race through your mind. "
"60a91357c2158a455dcd114e69a1ae98","How could I have done this? !"
"142a3a149c05537b9589bf367707a3fe","How could I have fallen so low? I must get up and leave right away."
"a544da3bdda450ca73744441716b47a8","Not daring to take responsibility. You're not a true man."
"99a45fced19d5e6f36f8b3293c2e2fd7","Their Despise toward you has grown."
"3ae76cf1fddaf0ec9fd87d5c922f2cde","You get up hastily."
"f61c6451a82b53bbcb48ebef96eee398","That's how I am!"
"2862668b0363fbf5062e2c9b625fe7c3","Pushing aside your bedmate, you slowly get up. But in your clumsiness, you rip your sleeve."
"88e83326d8de318cf59b21968632549b","Time to get up."
"92dc68f88d007ccf7a917d4f218fb9c9","A thousand thoughts for an inch of love.\\nMy heart stirs, promising a sweet secret tryst. \\nIs there true love in the world? \\nOne who never longs,\\nOnly in longing,\\nKnows longing's pangs."
"ab040dfe42d29713b5efe6a0ee7d491a","I shouldn't have fallen so low."
